FISHNET_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,IMPERV_PRCT,WATER_prct,DEVOPEN_prct,DEVLOW_prct,DEVMED_prct,DEVHIGH_prct,BARREN_prct,DECFOREST_prct,EVEFOREST_prct,MIXFOREST_prct,SCRUBSHR_prct,HERBACEOUS_prct,PASTURE_prct,CROPS_prct,WOODYWET_prct,EMERGWET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINED_prct,WELL_DRAINED_prct,POPULATION_2010,census2010_personsPERha
25,RT042063,TidalCreek,6/29/2004,2.4,4.59,5.4,14.09,29.64,7.04,4.63,88.14,,,50,1.707570176,194.32,207.62,0.61,1.28,0,0.02,0.1,0.00714007,0.003411111,0.04,12,47,0.034057971,0.77,19,296,3363.636364,0.73,4.5,3.44,0.38,2,0.68,147,49.66,0,0.02,0.1,0.1,0.39,1.52,1.79,1,82,81.5,81,81,81,81,81,3.5,4.9,15.6,15.6,24,30.7,27.48,27.59,27.4,27.14,25.94,23.61,-1.51,-8.03,0.18,-8.83,-0.47,-6.26,-0.25,-27.26,0.75,-5.93,-0.16,-0.55,-1.57,-1.57,0.14,-1.43,0.64,0.23,0.04,-0.62,-0.67,-0.53,0.73,0.17,-0.23,-0.89,0.28,0.12,2.17,3.368649823,0.067916327,0.013583265,0,0.067916327,1.018744906,34.78674273,4.156479218,1.12741103,5.243140451,0.584080413,0.013583265,49.47025265,24.21,3.450149416,0.013583265,3.436566151,0.665580005,96.3868514,24.21,2.17,38.86,1.46,3.72,3.89,3.07,24.29,24.67,59.64,40.32,275.5,0.11
25,RO99322,OpenWater,7/7/1999,2.8,7.54,6.52,22.98,28.02,7.83,0.95,23,,,80,1.908485019,79.98,1051.11,11.07,0.06,,0.001349241,0.04,0.03,0.06,0.04,13,35,0.012681159,0.82,20,151,1715.909091,0.66,3,3.31,0.36,6,3.97,0,0,0,0.04,0.04,0.04,0.04,0.04,0.18,1,81.5,81,81.5,81.5,81,80.5,80.5,5.6,5.9,6.1,6.1,11.4,15.7,25.88,25.73,24.97,24.58,23.8,22.18,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,47.97,57.01,16.59366143,22.57150219,34.37258439,19.35068281,1.726359186,0.747230095,1.623292966,0.009294623,0.15459933,0.077299665,0.20613244,0,2.370523061,4.18,92.88843082,53.7232672,39.16516362,1.932491626,5.18837218,4.18,57.01,14.41,58.89,0,0,3.4,0,23.28,26.68,73.3,19580.1,7.83
25,RT00526,TidalCreek,7/12/2000,1,4.8,4.19,5.48,29.61,6.87,3.95,63.82,,,170,2.23299611,182,449.85,4.45,3.84,,0.08,0.09,0.02,0.02,0.04,10,58,0.042028986,0.53,2,109,1238.636364,0.01,1.5,2.97,0.17,0,0,108,99.08,2.35,2.5,2.5,3.01,3.01,3.01,3.02,1,83.5,86,85,83.5,83,82.5,83.5,3.5,9.6,15.4,18.6,18.6,22.4,28.03,27.46,27.53,26.36,26.01,23.8,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,0.03,2.3,1.342717921,0.021656741,0,0,0.227395777,0.812127775,44.49377369,0.400649702,2.468868435,1.223605847,0.920411478,0,48.02382241,5.35,1.364374662,0,1.364374662,1.147807255,98.34325934,5.35,2.3,25.57,28.59,0.77,0,33.42,2.18,9.44,45.81,54.16,365.4,0.14
25,RO026029,OpenWater,6/26/2002,2.7,6.52,4.86,20.24,26.87,7.22,4.21,85.41,,,30,1.491361694,211.3,31.79,0.19,0.38,,0.008286335,0.11,0.002248169,0.0011,0.04,16,310,0.112318841,0.28,7,45,511.3636364,0.69,2,2.86,0.32,0,0,5,11.11,0.15,1.5,3.25,4.07,5.97,6.92,7.58,1,81.5,80,79.5,79.5,84,84.5,83,19,19,21.2,24.5,24.7,30.2,24.95,25.75,25.9,24.11,24.15,23.13,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,-4.6,-4.6,0.04,-4.53,0.51,-0.03,-0.65,-0.86,-1.85,-1.92,-2.13,-0.11,0.57,0.38,0.65,0.1,23.63,2.358078603,0.174672489,0,0,1.834061135,0,38.77729258,0.174672489,0,0.031694096,0.873362445,0,55.28384279,64.92,2.532751092,0,2.532751092,2.707423581,95.1408644,64.92,23.63,19.64,15.88,0,0.98,34.85,0.79,27.84,64.46,35.52,6.7,0.00268
25,RO036048,OpenWater,7/1/2003,4.9,8.26,5.03,28.42,27.05,7.68,1.34,44.38,,,30,1.491361694,121.19,1151.69,4.18,0.54,0,0.01,0.06,0.03,0.02,0.04,15,75,0.027173913,0.77,23,140,1590.909091,0.83,3.5,2.7,0.47,12,8.57,3,2.14,0.41,0.41,0.44,0.93,0.93,0.93,0.93,2,78,79.5,79,79,79.5,79.5,79.5,1.7,4.1,12,21.5,26.9,39.9,26.13,26.21,26.24,25.11,24.82,22.83,-1.34,-3.02,0.78,19.13,-0.16,0.5,-0.14,0.02,0.77,17.15,0.41,25.36,3.29,3.29,2.33,3.29,1.08,1.16,1.56,1.9,1.65,1.95,0.18,0.27,0.07,0.13,0.07,11.63,27.74,26.15049073,26.17230098,2.202835333,0.065430752,1.199563795,0.239912759,30.79607415,0.043620502,5.016357688,1.788440567,3.271537623,0.007914883,2.900763359,26.41,54.5910578,2.268266085,52.32279171,4.479016301,44.05670665,26.41,27.74,48.55,30.05,0.69,0,15.03,0,5.66,21.38,78.6,10740.4,4.29
25,RT032174,TidalCreek,8/6/2003,2.4,3.33,5.01,19.11,29.72,7.38,5.49,97.83,,,500,2.699837726,224.85,0,2.84,0,0,0,0.12,0,0.01,0.04,14,180,0.130434783,0.66,,,,,1,0.6,0.37,,,,,0.04,0.06,0.58,3.78,3.78,3.78,3.78,1,77.5,76.5,76.5,77,77,78,78,5.8,15.8,30.6,35.7,51.5,64.6,26.58,26.29,26.27,26.11,25.98,24.69,-1.34,-3.02,0.78,19.13,-0.16,0.5,-0.14,0.02,0.77,17.15,0.41,25.36,2.79,2.79,-0.49,2.54,-0.27,0.55,0.77,1.93,1.25,1.73,0.29,0.41,-0.28,-0.07,0.21,0.08,18.74,2.523364486,0,0,0,0.186915888,0.03364486,62.42990654,0,1.308411215,0.654205607,0.934579439,0,31.4953271,70.56,2.523364486,0,2.523364486,1.121495327,96.85607477,70.56,18.74,12.72,2.41,0,0,75.72,0,9.13,84.85,15.13,16.7,0.00668
25,RT052099,TidalCreek,7/26/2005,1.5,3.13,4.36,27.54,31.92,7.37,4.28,87.45,,,7,0.903089987,184.17,91.11,0,0.8,0,0.01,0.11,0.004993749,0,0.04,17,45,0.032608696,0.78,11,60,681.8181818,0.79,3,2.87,0.36,1,1.67,17,28.33,0,0,0,0.19,0.19,0.19,0.19,3,87.5,85,84.5,84.5,84.5,84.5,84.5,0,0.8,7.2,12.9,23.5,34.9,29.83,29.41,28.69,27.81,27.07,24.94,0.21,-10.07,-1.25,4,0.36,-5.4,0.05,-12.31,0.68,-14.74,0.04,-29.9,-0.19,1,-0.56,0.59,-0.28,0.4,0.67,0.69,0.08,0.25,-0.58,0.44,-0.03,-0.51,-0.05,0.26,24.31,5.364238411,0.198675497,0.022075055,0,0.242825607,0.618101545,54.98896247,0.55187638,0.750551876,4.017660044,19.53642384,0.242825607,13.33333333,30.39,5.584988962,0.022075055,5.562913907,20.02207506,93.79690949,30.39,24.31,35.15,24.74,9.46,0,25.15,0,5.47,40.08,59.89,321.8,0.12
25,RO06327,OpenWater,8/8/2006,1.2,3.09,2.86,24.73,30.89,7.23,4.85,91.54,,,170,2.23299611,223.25,47.71,0,0.97,0,0.02,0.12,0.00637788,0,0.04,,,,,,,,,1,3,0.24,,,,,0.94,0.94,0.94,0.94,0.94,0.94,0.94,10,85.5,86,85.5,85.5,86,86.5,86.5,2.1,3.4,5.1,8.7,18.8,24.4,29.78,29.64,29.12,28.37,27.82,26.43,0.47,-0.76,0.34,-8.85,0.16,11.1,0.43,-4.37,0.98,-6.44,0.05,-12.31,-2.13,-2.13,-1.55,-2.13,-0.15,-1.62,-0.71,-1.67,-1.16,-1.11,-0.64,0.4,-0.26,-1.73,0.27,1.26,7.68,2.922169149,1.292497893,0.786737848,0.168586682,0.196684462,0.674346727,26.52430458,4.889013768,0.758640067,1.06771565,20.6518685,1.910649059,37.98819893,56.73,5.169991571,0.955324529,4.214667041,22.75920202,92.55408823,56.73,7.68,10.51,15.1,9.7,0,53.09,0,11.58,74.37,25.61,104,0.04
25,RO09372,OpenWater,8/11/2009,5.5,5.4,4.34,13.89,30.09,7.46,5.81,85.87,0,0,23,1.380211242,147.65,600.93,5.17,0.75,0.11,0.01,0.07,0.02,0.02,0.04,4,35,0.012681159,0.1,4,15,170.4545455,0.43,1.5,3.8,0.2,0,0,11,73.33,0,0,0,0,0,0,1.37,6,85,84.5,83.5,83,82.5,82.5,82.5,5.2,9,13.6,26.8,33.6,52.7,27.83,27.82,27.46,27.19,27.32,25.98,0.61,-17.26,0.03,12.46,0.19,10.13,0.04,12.62,-1.2,17.23,0.15,-9.36,-1.13,-1.13,-2,-1.13,-0.81,-0.91,-1.12,0.25,-0.75,0.17,-0.15,0.15,-0.05,-0.19,0.54,9.2,22.89,12.67823931,8.710477371,5.920644761,1.952882827,0.216986981,0.309981401,33.60198388,0.03099814,0.557966522,0.588964662,0.650960942,0.278983261,34.22194668,44.85,29.26224427,7.873527588,21.38871668,1.146931184,69.96280223,44.85,22.89,2.09,2.56,19.21,16.88,0,11.36,47.87,95.32,4.65,265.5,0.1
25,RT13043,TidalCreek,7/17/2013,1.8,2.48,2.53,8.62,29.75,6.85,6.8,74.59,401.75,2.605035549,350,2.545307116,265.34,50.9,0.02,1.69,0,0.03,0.12,0.00298281,0.000159472,0.04,8,44,0.031884058,0.66,8,57,647.7272727,0.73,2,2.78,0.33,0,0,1,1.75,0,0,0.31,0.65,0.8,1.2,1.2,2,84,83.5,83,82.5,82,81,81.5,4.7,7.4,25.5,41.2,42.9,53.1,27.1,27.2,26.96,26.85,26.06,23.89,2.14,11.71,-1.06,7.57,0.2,8.37,0.43,18.03,-0.86,-17.77,0.79,-17.88,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0.04,3.69,0.822143053,0.041107153,0,0,0.027404768,0.342559605,53.93258427,1.192107427,1.822417101,2.562345848,1.383940806,2.000548095,35.77692518,23.33,0.863250206,0,0.863250206,3.411893669,97.01288024,23.33,3.69,49.34,7.27,1.76,1.89,1.4,22.61,15.7,43.36,56.61,4.8,0.00192
25,RO99316,OpenWater,8/17/1999,3.5,7.2,3.65,17.13,30.69,7.42,5.53,95.42,,,17,1.255272505,227.45,27.6,0,0,,0,0.11,0.00617521,0,0.04,9,45,0.016304348,0.65,4,150,1704.545455,0.57,1.5,3.63,0.24,0,0,137,91.33,0,0.93,0.93,0.93,0.93,0.93,1.33,1,82.5,82.5,83,83,82.5,82.5,83,2.6,2.6,3.1,20.5,25.9,28.6,28.53,28.21,28.98,28.16,27.14,25.83,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-2.3,-2.3,-2.61,-2.3,-0.78,-1.27,-1.66,-0.86,-0.11,-0.58,1.1,0.3,-0.67,0.39,-1.11,0.36,44.01,6.387789712,0.537026569,0.020391427,0,0.141322781,0.4522329,45.87337479,0,1.978518937,0.480497456,0.056529112,0,43.92312041,20.61,6.945207708,0.020391427,6.92481628,0.197851894,92.7642736,20.61,44.01,37.34,0,0,2.18,19.31,37.22,3.92,62.63,37.34,285.9,0.11
25,RT01654,TidalCreek,7/24/2001,2.1,3.25,4.9,12.95,28.82,6.96,5.19,98.75,,,50,1.707570176,243.15,35.33,1.85,0,,0,0.13,0.003311529,0.01,0.04,15,107,0.077536232,0.76,3,58,659.0909091,0.37,1.5,3.28,0.22,1,1.72,57,98.28,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19,80,79.5,78,78,79,79,78.5,3.8,6.5,10.7,14.9,19.6,21,25.38,25.75,26.18,25.79,25.64,23.87,-1.97,-9.14,-1.03,0.89,-1.22,-1.23,-0.72,-41.39,-2.13,11.49,-1.42,1.35,-1.35,-1.35,-0.92,-1.35,-0.38,-0.08,-0.46,-0.51,-0.94,-0.59,0.16,0.13,-0.03,-0.25,-0.07,4.64,14.54,50.15974441,9.424920128,0.958466454,0.114557284,0,1.118210863,4.153354633,0,0.958466454,0,0.159744409,0,31.94888179,79.2,60.65768827,1.073023738,59.58466454,0.159744409,38.33865815,79.2,14.54,4.28,0,0,58.8,3.98,32.92,0,95.7,4.28,1.8,0.00072
25,RO046062,OpenWater,8/3/2004,1.8,6.3,5.11,11.31,26.61,7.21,4.25,78.2,,,40,1.612783857,204.81,136.3,0,0,0,0,0.11,0.01,0,0.04,,,,,7,70,795.4545455,0.28,1.5,2.93,0.25,0,0,63,90,0.95,1.11,1.15,1.15,1.57,1.57,1.73,1,80.5,81,81,81,81,81.5,81.5,3.5,4.2,13.2,22.1,24.5,27.4,26.48,26.46,26.81,26.68,26.53,25.78,-2.77,-3.33,0.52,-10.54,0.04,28,-0.29,-12.34,-0.95,-29.3,-1.23,-26.88,1.76,1.76,5.27,1.76,2.34,2.1,1.72,0.5,0.31,0.14,0.99,0.31,-0.72,-0.48,0.64,16.87,41.4,28.89245586,18.69983949,9.590690209,5.296950241,2.367576244,2.487961477,10.79454254,0.200642055,2.166934189,1.163723917,0.014475293,0.080256822,18.0176565,33.68,62.47993579,14.88764045,47.59229535,2.462308359,34.84593597,33.68,41.4,25.03,0,0,0.75,0.01,65.2,8.99,74.95,25.03,3073,1.22
25,RO046076,OpenWater,8/3/2004,3.7,6.01,2.97,25.01,28.94,7.49,5.54,94.73,,,40,1.612783857,203.36,63.3,0,0,0,0,0.11,0.004447448,0,0.04,14,212,0.076811594,0.31,11,36,409.0909091,0.8,2.5,2.38,0.4,1,2.78,15,41.67,0.46,1.09,1.22,1.55,1.59,1.69,1.91,1,81.5,82,81.5,81.5,81,80.5,80.5,2.2,2.3,10.9,21.4,21.9,22.4,25.93,25.95,26.33,26.28,26.21,25.51,-2.77,-3.33,0.52,-10.54,0.04,28,-0.29,-12.34,-0.95,-29.3,-1.23,-26.88,1.76,1.76,5.27,1.76,2.34,2.1,1.72,0.5,0.31,0.14,0.99,0.31,-0.72,-0.48,0.64,2.1,25.1,10.13133208,4.502814259,0.562851782,0,0.562851782,2.626641651,30.01876173,0,1.876172608,2.251407129,0,0,46.34146341,69.57,15.19699812,0.562851782,14.63414634,0.562851782,83.11444653,69.57,25.1,21.98,0,0,28.42,18.2,31.38,0,78,21.98,2.5,0.001
25,RT12033,TidalCreek,8/7/2012,1,2.7,4.06,27.2,29.11,6.95,5.02,89.26,176.5,2.249198357,500,2.699837726,179.03,29.81,1.28,0,0,0,0.09,0.002391182,0.007154306,0.03,13,138,0.1,0.79,8,297,3375,0.64,2,,,1,0.34,116,39.06,0.98,1.19,1.2,1.2,1.2,1.28,1.48,1,82,82,81.5,81.5,81.5,81,81,6.6,8.3,10.8,11,19.8,39.3,27.18,27.84,27.89,27.82,26.79,25.4,1.84,-21.29,0.56,8.2,-1.47,9.65,-0.39,-24.15,-1.11,-16.53,-0.11,-65.5,1.56,-2.06,2.76,0,1.34,0.9,0.85,1.31,0.23,0.02,-1.55,0.43,0.01,-0.98,0.33,0.07,4.11,1.858673811,0.083724046,0,0,0.012080521,0,59.0087073,0,0.050234427,1.054922974,0.150703282,0,37.70931011,36.17,1.942397857,0,1.942397857,0.162783803,97.9738781,36.17,4.11,46.07,0.61,0,0.02,49.75,0,3.54,53.31,46.68,18.4,0.00736
25,RO14359,OpenWater,7/22/2014,0.4,6.41,4.46,1.62,28.01,6.68,4.31,95.55,41.33,1.626648268,170,2.23299611,180.65,47.16,1.79,0.76,0.24,0.01,0.09,0.007341544,0.009996983,0.03,8,33,0.011956522,0.49,4,46,522.7272727,0.68,1.5,4.26,0.22,0,0,6,13.04,0.35,1.64,1.64,1.64,1.64,1.74,3.41,1,80.5,80,78.5,78.5,78.5,78.5,79,10.7,11.3,20.8,21.9,30.5,36.3,26.1,26.54,26.47,26.5,25.88,24.52,-1.46,-8.13,-1.56,8.45,-1.42,-9.35,-1.68,-19.36,-1.67,-20.25,-1.47,-42.02,-0.42,1.09,-0.45,0.26,-0.12,-0.6,-0.18,0.24,0.38,-0.27,0.56,0.22,-0.48,0.18,0.06,0.39,20.37,2.567877004,0.817795224,0.032711809,0.005899972,0.005899972,0.081779522,35.18155054,0,0.310762185,0.228982663,0.441609421,0.523388943,59.71540726,18.49,3.424284009,0.038611781,3.385672228,0.970898337,95.96009159,18.49,20.37,53.6,0,0,0,36.04,1.6,8.74,46.38,53.6,233.2,0.09
25,RT15097,TidalCreek,7/29/2015,2.7,2.99,3.24,36.69,30.03,7.31,3.46,92.88,6.66,0.88422877,0,0,157.54,40.52,0.84,0.41,0,0.008993667,0.09,0.002705723,0.004721928,0.03,6,6,0.004347826,0.77,10,266,3022.727273,0.5,2,4.13,0.22,2,0.75,198,74.44,0,0,0,0,0,0.15,0.39,5,81.5,82,82,81.5,81,81,81.5,0.3,0.4,5,9.4,25.1,30.8,28.38,28.3,28.05,28.49,27.7,25.91,-2.65,0.67,-1,-2.47,-0.49,-23.85,-0.51,-8.76,-1.93,-15.49,-1.68,-19.36,-1.91,-1.91,-2.45,-1.91,-1.03,-0.97,-1.5,-0.52,0.24,0.13,-0.36,0.13,-1.1,-3.18,1.54,0,12.33,0,0,0,0,0.374531835,0,41.44818976,0,0.374531835,1.872659176,0.624219725,0,54.80649189,79.66,0,0,0,0.998751561,99.12609238,79.66,12.33,5.12,27.75,0,0,17.45,0,49.66,67.11,32.87,4.5,0.0018
25,RO17403,OpenWater,7/19/2017,3,5.68,5.15,34.53,28.79,7.81,5.8,86.99,0,0,0,0,151.14,48.12,2.29,0.4,0,0.00870974,0.08,0.003089738,0.01,0.03,11,47,0.017028986,0.56,23,263,2988.636364,0.8,3.5,3.1,0.43,96,36.5,50,19.01,0.02,1.15,2.18,2.24,2.24,2.24,2.24,1,78,77.5,76.5,77.5,78,79,79.5,10.4,12.3,17.9,28.8,37.4,54,27.25,27.77,27.41,26.47,26.08,24.88,1.44,-13.11,-0.07,-4.13,-1.26,7.77,-0.19,-12.4,-0.39,-2.59,-0.53,-43.11,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,0,44.03,0,0,0,0,97.82608696,0,0,0,0,0,0,0,0,55.51,0,0,0,97.82608696,0,55.51,44.03,0,0,0,0,0,0,100,100,0,0,0
25,RO01125,OpenWater,7/11/2001,1,6.35,5.1,34.61,31.15,7.48,2,62.81,,,,,188.61,0,1.48,0,,0,0.09,0,0.008222222,0.03,6,21,0.007608696,0.57,30,543,6170.454545,0.82,3.5,2.64,0.49,10,1.84,73,13.44,0,0,0,0,0,0,0,7,85.5,85.5,85,84,83,83.5,83,7,8.8,16.6,21.4,23.1,24.5,28.38,27.96,27.16,27.06,26.52,24.19,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.04,-2.04,0.44,-1.79,0.53,0.38,-0.27,-0.38,-0.47,-0.62,-0.86,0.13,-0.03,-0.25,-0.07,1.43,28.02,17.09710744,1.962809917,0.129132231,0.009260442,0.077479339,0.981404959,55.60433884,7.076446281,1.084710744,5.888429752,0.568181818,0.018520883,9.349173554,33.26,19.19831003,0.138392673,19.05991736,0.66418204,80.55268595,33.26,28.02,61.75,4.66,1.69,4.1,27.78,0,0,33.57,66.41,624,0.24
25,RT022007,TidalCreek,7/10/2002,2.1,3.52,5.21,35.92,30.18,7.71,3.94,86.01,,,2,0.477121255,184.66,119.5,0.39,0.56,,0.01,0.1,0.006273441,0.002195,0.03,5,15,0.010869565,0.55,19,223,2534.090909,0.77,2.5,2.88,0.39,1,0.45,79,35.43,0,0,0.43,0.43,0.43,0.43,0.43,2,82,82,81,81.5,82,82.5,82.5,0.8,1.4,18.7,21.8,24.5,25.7,27.78,27.79,26.76,26.56,25.09,24.65,1.11,-12.74,1,-7.3,-0.38,0.43,0.27,-1.29,-0.4,-14.22,-0.16,-41.4,-4.91,-4.91,-2.36,-4.91,-1.18,-0.38,-0.7,-1.23,-1.96,-2.55,-3.09,-0.06,0.32,0.62,0.79,3.04,56.92,8.243451464,8.012326656,0.077041602,0,0.539291217,0.693374422,46.53312789,2.927580894,2.542372881,8.320493066,1.463790447,0,20.10785824,30.1,16.33281972,0.077041602,16.25577812,2.003081664,82.58859784,30.1,56.92,43.1,2.71,0,13.68,0.79,5.56,34.14,54.17,45.81,1220.6,0.48
25,RT032188,TidalCreek,6/24/2003,0.3,2.39,4.02,33.42,29.78,7.46,3.39,90.23,,,14,1.176091259,197.13,28.09,4.99,1.34,0,0.02,0.1,0.001717941,0.02,0.03,,,,,20,347,3943.181818,0.69,2.5,3.69,0.34,1,0.29,179,51.59,0,0,0,0,0,1.14,1.4,5,78.5,78.5,77,78,79,79,79,1.5,1.5,9.6,22,25.1,36,27.1,27.41,26.62,25.79,25.41,23.21,-1.55,-4.25,0.52,26.09,-0.33,-10.37,-0.16,-0.55,0.57,9.74,0.27,-1.29,2.81,2.81,1.68,2.81,0.76,1.25,1.72,1.13,1.61,1.49,0,0.2,-0.1,-0.07,-0.16,3.08,25.96,15.33242877,4.34192673,0.814111262,0.13568521,0.13568521,0,63.77204885,0.13568521,1.356852103,1.356852103,0.271370421,0,11.39755767,66.67,20.62415197,0.949796472,19.6743555,0.407055631,78.29036635,66.67,25.96,81,0,0,18.99,0,0,0,18.99,81,92.9,0.03
25,RT032039,TidalCreek,6/25/2003,3.4,4.72,5.33,27.13,29.85,7.61,1.12,44.49,,,4,0.698970004,132.7,472.83,2.22,0,0,0,0.06,0.01,0.01,0.03,9,79,0.057246377,0.55,49,364,4136.363636,0.91,4.5,1.82,0.69,44,12.09,20,5.49,0,0,0,0,0,0,1.14,6,80.5,79.5,79,78,78.5,79.5,79,1.8,3.4,12.5,28.8,30.5,43.2,26.65,26.89,26.03,25.13,24.9,22.71,-1.55,-4.25,0.52,26.09,-0.33,-10.37,-0.16,-0.55,0.57,9.74,0.27,-1.29,2.81,2.81,1.68,2.81,0.76,1.25,1.72,1.13,1.61,1.49,0,0.2,-0.1,-0.07,-0.16,10.59,28.75,32.14704732,13.02307391,5.807587016,1.114587407,0.371529136,0.097770825,36.8009386,4.028157998,1.466562378,1.525224873,0.567070786,0,2.952678921,20.11,52.09229566,6.922174423,45.17012124,0.938599922,47.43840438,20.11,28.75,80.9,3.12,0,2.93,10.14,0.75,2.12,15.94,84.02,7876.6,3.15
25,RT99013,TidalCreek,7/14/1999,3,4.46,3.75,33.61,29.48,7.59,2.46,94.8,,,4,0.698970004,173.87,61.38,1.67,0,,0,0.09,0.001370334,0.0093,0.03,19,185,0.134057971,0.79,35,150,1704.545455,0.91,4,2.19,0.52,16,10.67,1,0.67,0.12,1.17,2.77,2.77,2.77,2.77,2.77,1,76.5,79,80,81.5,82,83,83,2.7,4.8,31.3,37.2,37.3,46.1,28.05,27.71,26.43,26.37,25.68,23.76,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0.59,29.92,8.325537886,0.467726848,0,0,0.09354537,0.467726848,16.46398503,9.35453695,3.086997194,0.467726848,49.67259121,0.033947371,11.13189897,59.39,8.793264733,0,8.793264733,49.80008395,90.64546305,59.39,29.92,57.21,15.89,0,7.08,11.96,7.84,0,26.88,73.1,177.5,0.07
25,RO99324,OpenWater,7/20/1999,5,5.09,3.81,26.4,30.35,7.38,0.91,30.04,,,,,237.09,23.61,0.23,0,,0,0.09,0.000527326,0.001316667,0.03,14,84,0.030434783,0.68,46,654,7431.818182,0.7,3.5,1.09,0.58,4,0.61,1,0.15,0,0.01,0.01,0.02,0.02,0.48,0.6,1,83.5,83.5,82.5,81.5,81.5,81,80.5,10.5,10.5,38.1,43.4,44,53.8,26.83,27.36,26.63,26.28,25.92,24.22,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,2.34,35.5,19.09722222,2.893518519,0.347222222,0.347222222,3.240740741,0.231481481,52.31481481,1.273148148,1.50462963,14.58333333,0,0,3.587962963,55.86,22.68518519,0.694444444,21.99074074,3.240740741,73.49537037,55.86,35.5,1.97,0,3.98,43.79,0,0,50.24,98.01,1.97,77,0.03
