BUFFER_SIZE,StationCode,RT_RO_Other,Date,StationDepth_m,CHANNEL_WIDTH_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,FecalColiform_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_13,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,trawl_SIMPSON_INDEX,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_area,benth_SIMPSON_INDEX,BIBI,AMBI,MAMBI,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,UPLAND_IMPERV_PRCT,BARREN_LAND_prct,CULTIVATED_CROPS_prct,DEC_FOREST_prct,DEVELOPED_HIGH_prct,DEVELOPED_MED_prct,DEVELOPED_LOW_prct,DEVELOPED_OPEN_prct,EMERGE_HERB_WET_prct,EVE_FOREST_prct,HAY_PASTURE_prct,HERBACEOUS_prct,MIX_FOREST_prct,WATER_prct,SHRUB_SCRUB_prct,WOODY_WET_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct
1,RT00526,TidalCreek,7/12/2000,1,122,4.8,4.19,5.48,29.61,6.87,3.95,63.82,,,170,2.23299611,182,449.85,4.45,3.84,,0.08,0.09,0.01,0.02,0.02,0.04,10,58,0.042028986,0.53,2,109,1238.636364,0.01,1.5,2.97,0.17,0,0,108,99.08,2.35,2.5,2.5,3.01,3.01,3.01,3.02,1,83.5,86,85,83.5,83,82.5,83.5,3.5,9.6,15.4,18.6,18.6,22.4,28.03,27.46,27.53,26.36,26.01,23.8,-0.03,-3.02,0.69,-9.2,-0.17,0.79,-0.54,-12.86,-0.14,16.35,0.14,-11.68,-2.15,-2.15,-1.23,-2.15,-0.17,-0.27,-1.14,-1.34,-1.01,-0.5,-0.93,0.07,-0.64,-1.03,-0.55,6.66,0.347480764,0,0,0,0.248200546,17.47331844,11.24348474,52.42,51.20377265,0.049640109,2.060064532,1.067262348,7.29,1.067262348,15.23951353,28.96500372,0.248200546,28.71680318,0.397120874,70.6378754,52.42,7.29
1,RO026029,OpenWater,6/26/2002,2.7,679,6.52,4.86,20.24,26.87,7.22,4.21,85.41,,,30,1.491361694,211.3,31.79,0.19,0.38,,0.008286335,0.11,0.000720758,0.002248169,0.0011,0.04,16,310,0.112318841,0.28,7,45,511.3636364,0.69,2,2.86,0.32,0,0,5,11.11,0.15,1.5,3.25,4.07,5.97,6.92,7.58,1,81.5,80,79.5,79.5,84,84.5,83,19,19,21.2,24.5,24.7,30.2,24.95,25.75,25.9,24.11,24.15,23.13,1.61,-8.76,1.04,-3.02,-0.25,11.4,0.41,25.36,0.04,-15.74,0.11,-27.99,-4.6,-4.6,0.04,-4.53,0.51,-0.03,-0.65,-0.86,-1.85,-1.92,-2.13,-0.11,0.57,0.38,0.65,0,0,0,0,0,0,0,0,62.52,0,0,0,0,37.13,0,102.8571429,0,0,0,0,102.8571429,62.52,37.13
1,RO036048,OpenWater,7/1/2003,4.9,3890,8.26,5.03,28.42,27.05,7.68,1.34,44.38,,,30,1.491361694,121.19,1151.69,4.18,0.54,0,0.01,0.06,0.04,0.03,0.02,0.04,15,75,0.027173913,0.77,23,140,1590.909091,0.83,3.5,2.7,0.47,12,8.57,3,2.14,0.41,0.41,0.44,0.93,0.93,0.93,0.93,2,78,79.5,79,79,79.5,79.5,79.5,1.7,4.1,12,21.5,26.9,39.9,26.13,26.21,26.24,25.11,24.82,22.83,-1.34,-3.02,0.78,19.13,-0.16,0.5,-0.14,0.02,0.77,17.15,0.41,25.36,3.29,3.29,2.33,3.29,1.08,1.16,1.56,1.9,1.65,1.95,0.18,0.27,0.07,0.13,0.07,17.28,2.108433735,0,0,0.451807229,7.831325301,31.47590361,14.60843373,4.62,36.89759036,0,0.451807229,0,88.74,6.325301205,0,54.36746988,8.28313253,46.08433735,2.108433735,43.6746988,4.62,88.74
1,RT032174,TidalCreek,8/6/2003,2.4,28,3.33,5.01,19.11,29.72,7.38,5.49,97.83,,,500,2.699837726,224.85,0,2.84,0,0,0,0.12,0,0,0.01,0.04,14,180,0.130434783,0.66,,,,,1,0.6,0.37,,,,,0.04,0.06,0.58,3.78,3.78,3.78,3.78,1,77.5,76.5,76.5,77,77,78,78,5.8,15.8,30.6,35.7,51.5,64.6,26.58,26.29,26.27,26.11,25.98,24.69,-1.34,-3.02,0.78,19.13,-0.16,0.5,-0.14,0.02,0.77,17.15,0.41,25.36,2.79,2.79,-0.49,2.54,-0.27,0.55,0.77,1.93,1.25,1.73,0.29,0.41,-0.28,-0.07,0.21,0,0,0,0.078885091,0,0,0,0.262950302,46.33,54.48330266,1.656586905,0.078885091,0,15.64,2.077307389,41.36208257,0.262950302,0,0.262950302,1.656586905,98.08046279,46.33,15.64
1,RT052099,TidalCreek,7/26/2005,1.5,23,3.13,4.36,27.54,31.92,7.37,4.28,87.45,,,7,0.903089987,184.17,91.11,0,0.8,0,0.01,0.11,0.00428599,0.004993749,0,0.04,17,45,0.032608696,0.78,11,60,681.8181818,0.79,3,2.87,0.36,1,1.67,17,28.33,0,0,0,0.19,0.19,0.19,0.19,3,87.5,85,84.5,84.5,84.5,84.5,84.5,0,0.8,7.2,12.9,23.5,34.9,29.83,29.41,28.69,27.81,27.07,24.94,0.21,-10.07,-1.25,4,0.36,-5.4,0.05,-12.31,0.68,-14.74,0.04,-29.9,-0.19,1,-0.56,0.59,-0.28,0.4,0.67,0.69,0.08,0.25,-0.58,0.44,-0.03,-0.51,-0.05,0,0,0,0.317460317,0,0,0,0,52.2,87.70975057,0,0.997732426,0.090702948,25.75,0,10.83900227,0,0,0,0,99.95464853,52.2,25.75
1,RO06327,OpenWater,8/8/2006,1.2,22,3.09,2.86,24.73,30.89,7.23,4.85,91.54,,,170,2.23299611,223.25,47.71,0,0.97,0,0.02,0.12,0.001643018,0.00637788,0,0.04,,,,,,,,,1,3,0.24,,,,,0.94,0.94,0.94,0.94,0.94,0.94,0.94,10,85.5,86,85.5,85.5,86,86.5,86.5,2.1,3.4,5.1,8.7,18.8,24.4,29.78,29.64,29.12,28.37,27.82,26.43,0.47,-0.76,0.34,-8.85,0.16,11.1,0.43,-4.37,0.98,-6.44,0.05,-12.31,-2.13,-2.13,-1.55,-2.13,-0.15,-1.62,-0.71,-1.67,-1.16,-1.11,-0.64,0.4,-0.26,-1.73,0.27,0.23,0,0,0.619261157,0,0,0.170830664,4.633781764,51.48,28.52872091,33.16250267,0.683322656,12.32116165,1.69,0.128122998,19.77364937,4.804612428,0,4.804612428,33.16250267,62.05423874,51.48,1.69
1,RO09372,OpenWater,8/11/2009,5.5,222,5.4,4.34,13.89,30.09,7.46,5.81,85.87,0,0,23,1.380211242,147.65,600.93,5.17,0.75,0.11,0.01,0.07,0.02,0.02,0.02,0.04,4,35,0.012681159,0.1,4,15,170.4545455,0.43,1.5,3.8,0.2,0,0,11,73.33,0,0,0,0,0,0,1.37,6,85,84.5,83.5,83,82.5,82.5,82.5,5.2,9,13.6,26.8,33.6,52.7,27.83,27.82,27.46,27.19,27.32,25.98,0.61,-17.26,0.03,12.46,0.19,10.13,0.04,12.62,-1.2,17.23,0.15,-9.36,-1.13,-1.13,-2,-1.13,-0.81,-0.91,-1.12,0.25,-0.75,0.17,-0.15,0.15,-0.05,-0.19,0.54,0,1.219512195,0,3.25203252,0,0,0,0,65.06,61.78861789,0,0.81300813,1.219512195,32.48,16.66666667,15.04065041,0,0,0,1.219512195,98.7804878,65.06,32.48
1,RT13043,TidalCreek,7/17/2013,1.8,12,2.48,2.53,8.62,29.75,6.85,6.8,74.59,401.75,2.605035549,350,2.545307116,265.34,50.9,0.02,1.69,0,0.03,0.12,0.002166813,0.00298281,0.000159472,0.04,8,44,0.031884058,0.66,8,57,647.7272727,0.73,2,2.78,0.33,0,0,1,1.75,0,0,0.31,0.65,0.8,1.2,1.2,2,84,83.5,83,82.5,82,81,81.5,4.7,7.4,25.5,41.2,42.9,53.1,27.1,27.2,26.96,26.85,26.06,23.89,2.14,11.71,-1.06,7.57,0.2,8.37,0.43,18.03,-0.86,-17.77,0.79,-17.88,3.76,3.76,4.37,3.76,1.84,2.25,2.04,2.59,1.74,1.46,0.68,0.19,-0.01,0.67,-0.38,0,0,0,0.09771987,0,0,0,0,59.67,72.37785016,0,0.749185668,0.456026059,9.63,9.576547231,16.71009772,0,0,0,0,99.96742671,59.67,9.63
1,RO99316,OpenWater,8/17/1999,3.5,1340,7.2,3.65,17.13,30.69,7.42,5.53,95.42,,,17,1.255272505,227.45,27.6,0,0,,0,0.11,0.000606277,0.00617521,0,0.04,9,45,0.016304348,0.65,4,150,1704.545455,0.57,1.5,3.63,0.24,0,0,137,91.33,0,0.93,0.93,0.93,0.93,0.93,1.33,1,82.5,82.5,83,83,82.5,82.5,83,2.6,2.6,3.1,20.5,25.9,28.6,28.53,28.21,28.98,28.16,27.14,25.83,1.43,5.26,-1.5,10.78,-0.78,-6.31,-0.68,42.15,0.76,-19.05,0.2,17.55,-2.3,-2.3,-2.61,-2.3,-0.78,-1.27,-1.66,-0.86,-0.11,-0.58,1.1,0.3,-0.67,0.39,-1.11,0,0,0,0,0,0,0,0,16.37,85,0,15,0,83.43,0,0,0,0,0,0,100,16.37,83.43
1,RT01654,TidalCreek,7/24/2001,2.1,26,3.25,4.9,12.95,28.82,6.96,5.19,98.75,,,50,1.707570176,243.15,35.33,1.85,0,,0,0.13,0.000808968,0.003311529,0.01,0.04,15,107,0.077536232,0.76,3,58,659.0909091,0.37,1.5,3.28,0.22,1,1.72,57,98.28,1.5,1.5,1.5,1.5,1.5,1.5,1.5,19,80,79.5,78,78,79,79,78.5,3.8,6.5,10.7,14.9,19.6,21,25.38,25.75,26.18,25.79,25.64,23.87,-1.97,-9.14,-1.03,0.89,-1.22,-1.23,-0.72,-41.39,-2.13,11.49,-1.42,1.35,-1.35,-1.35,-0.92,-1.35,-0.38,-0.08,-0.46,-0.51,-0.94,-0.59,0.16,0.13,-0.03,-0.25,-0.07,7.5,0,0,0,0.846262341,2.820874471,11.00141044,83.35684062,79.89,0,0,0,0,13.02,0,1.97461213,98.02538787,3.667136812,94.35825106,0,1.97461213,79.89,13.02
1,RO046062,OpenWater,8/3/2004,1.8,549,6.3,5.11,11.31,26.61,7.21,4.25,78.2,,,40,1.612783857,204.81,136.3,0,0,0,0,0.11,0.005363254,0.01,0,0.04,,,,,7,70,795.4545455,0.28,1.5,2.93,0.25,0,0,63,90,0.95,1.11,1.15,1.15,1.57,1.57,1.73,1,80.5,81,81,81,81,81.5,81.5,3.5,4.2,13.2,22.1,24.5,27.4,26.48,26.46,26.81,26.68,26.53,25.78,-2.77,-3.33,0.52,-10.54,0.04,28,-0.29,-12.34,-0.95,-29.3,-1.23,-26.88,1.76,1.76,5.27,1.76,2.34,2.1,1.72,0.5,0.31,0.14,0.99,0.31,-0.72,-0.48,0.64,18.72,0.90266876,0,0,2.982731554,11.10675039,21.11459969,41.91522763,26.42,3.96389325,0,0,0.667189953,48.1,1.020408163,16.32653061,77.11930926,14.08948195,63.02982732,0.90266876,21.97802198,26.42,48.1
1,RO046076,OpenWater,8/3/2004,3.7,410,6.01,2.97,25.01,28.94,7.49,5.54,94.73,,,40,1.612783857,203.36,63.3,0,0,0,0,0.11,0.002725367,0.004447448,0,0.04,14,212,0.076811594,0.31,11,36,409.0909091,0.8,2.5,2.38,0.4,1,2.78,15,41.67,0.46,1.09,1.22,1.55,1.59,1.69,1.91,1,81.5,82,81.5,81.5,81,80.5,80.5,2.2,2.3,10.9,21.4,21.9,22.4,25.93,25.95,26.33,26.28,26.21,25.51,-2.77,-3.33,0.52,-10.54,0.04,28,-0.29,-12.34,-0.95,-29.3,-1.23,-26.88,1.76,1.76,5.27,1.76,2.34,2.1,1.72,0.5,0.31,0.14,0.99,0.31,-0.72,-0.48,0.64,0,0,0,0,0,0,0,0,61.33,0,0,0,0,38.67,0,0,0,0,0,0,0,61.33,38.67
1,RT12033,TidalCreek,8/7/2012,1,15,2.7,4.06,27.2,29.11,6.95,5.02,89.26,176.5,2.249198357,500,2.699837726,179.03,29.81,1.28,0,0,0,0.09,0.001255777,0.002391182,0.007154306,0.03,13,138,0.1,0.79,8,297,3375,0.64,2,,,1,0.34,116,39.06,0.98,1.19,1.2,1.2,1.2,1.28,1.48,1,82,82,81.5,81.5,81.5,81,81,6.6,8.3,10.8,11,19.8,39.3,27.18,27.84,27.89,27.82,26.79,25.4,1.84,-21.29,0.56,8.2,-1.47,9.65,-0.39,-24.15,-1.11,-16.53,-0.11,-65.5,1.56,-2.06,2.76,0,1.34,0.9,0.85,1.31,0.23,0.02,-1.55,0.43,0.01,-0.98,0.33,0,1.023890785,0,0,0,0,0,0,80.73,36.34812287,0,0,0,13.41,0,62.62798635,0,0,0,1.023890785,98.97610922,80.73,13.41
1,RO14359,OpenWater,7/22/2014,0.4,608,6.41,4.46,1.62,28.01,6.68,4.31,95.55,41.33,1.626648268,170,2.23299611,180.65,47.16,1.79,0.76,0.24,0.01,0.09,0.003511353,0.007341544,0.009996983,0.03,8,33,0.011956522,0.49,4,46,522.7272727,0.68,1.5,4.26,0.22,0,0,6,13.04,0.35,1.64,1.64,1.64,1.64,1.74,3.41,1,80.5,80,78.5,78.5,78.5,78.5,79,10.7,11.3,20.8,21.9,30.5,36.3,26.1,26.54,26.47,26.5,25.88,24.52,-1.46,-8.13,-1.56,8.45,-1.42,-9.35,-1.68,-19.36,-1.67,-20.25,-1.47,-42.02,-0.42,1.09,-0.45,0.26,-0.12,-0.6,-0.18,0.24,0.38,-0.27,0.56,0.22,-0.48,0.18,0.06,0.07,0,0,0.081743869,0,0,0.190735695,0.871934605,27.7,15.09536785,3.051771117,1.471389646,0,35.6,1.771117166,77.46594005,1.0626703,0,1.0626703,3.051771117,95.88555858,27.7,35.6
1,RT15097,TidalCreek,7/29/2015,2.7,20,2.99,3.24,36.69,30.03,7.31,3.46,92.88,6.66,0.88422877,0,0,157.54,40.52,0.84,0.41,0,0.008993667,0.09,0.00175071,0.002705723,0.004721928,0.03,6,6,0.004347826,0.77,10,266,3022.727273,0.5,2,4.13,0.22,2,0.75,198,74.44,0,0,0,0,0,0.15,0.39,5,81.5,82,82,81.5,81,81,81.5,0.3,0.4,5,9.4,25.1,30.8,28.38,28.3,28.05,28.49,27.7,25.91,-2.65,0.67,-1,-2.47,-0.49,-23.85,-0.51,-8.76,-1.93,-15.49,-1.68,-19.36,-1.91,-1.91,-2.45,-1.91,-1.03,-0.97,-1.5,-0.52,0.24,0.13,-0.36,0.13,-1.1,-3.18,1.54,0,0,0,0,0,0,0,0,98.67,0,0,0,0,1.33,0,0,0,0,0,0,0,98.67,1.33
1,RO17403,OpenWater,7/19/2017,3,294,5.68,5.15,34.53,28.79,7.81,5.8,86.99,0,0,0,0,151.14,48.12,2.29,0.4,0,0.00870974,0.08,0.002149759,0.003089738,0.01,0.03,11,47,0.017028986,0.56,23,263,2988.636364,0.8,3.5,3.1,0.43,96,36.5,50,19.01,0.02,1.15,2.18,2.24,2.24,2.24,2.24,1,78,77.5,76.5,77.5,78,79,79.5,10.4,12.3,17.9,28.8,37.4,54,27.25,27.77,27.41,26.47,26.08,24.88,1.44,-13.11,-0.07,-4.13,-1.26,7.77,-0.19,-12.4,-0.39,-2.59,-0.53,-43.11,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,0,0,0,0,0,0,0,0,77.23,0,0,0,0,22.77,0,0,0,0,0,0,0,77.23,22.77
1,RO01125,OpenWater,7/11/2001,1,573,6.35,5.1,34.61,31.15,7.48,2,62.81,,,,,188.61,0,1.48,0,,0,0.09,0,0,0.008222222,0.03,6,21,0.007608696,0.57,30,543,6170.454545,0.82,3.5,2.64,0.49,10,1.84,73,13.44,0,0,0,0,0,0,0,7,85.5,85.5,85,84,83,83.5,83,7,8.8,16.6,21.4,23.1,24.5,28.38,27.96,27.16,27.06,26.52,24.19,-1.56,-10.48,-0.54,-5.23,-0.61,-5.56,-0.16,-41.4,-1.51,-3.61,-0.82,-26.69,-2.04,-2.04,0.44,-1.79,0.53,0.38,-0.27,-0.38,-0.47,-0.62,-0.86,0.13,-0.03,-0.25,-0.07,0.31,0,0,0,0,0,0,18.29025845,37.03,65.70576541,0,2.584493042,7.753479125,52.91,5.168986083,0.596421471,18.29025845,0,18.29025845,0,81.80914513,37.03,52.91
1,RT022007,TidalCreek,7/10/2002,2.1,34,3.52,5.21,35.92,30.18,7.71,3.94,86.01,,,2,0.477121255,184.66,119.5,0.39,0.56,,0.01,0.1,0.004268653,0.006273441,0.002195,0.03,5,15,0.010869565,0.55,19,223,2534.090909,0.77,2.5,2.88,0.39,1,0.45,79,35.43,0,0,0.43,0.43,0.43,0.43,0.43,2,82,82,81,81.5,82,82.5,82.5,0.8,1.4,18.7,21.8,24.5,25.7,27.78,27.79,26.76,26.56,25.09,24.65,1.11,-12.74,1,-7.3,-0.38,0.43,0.27,-1.29,-0.4,-14.22,-0.16,-41.4,-4.91,-4.91,-2.36,-4.91,-1.18,-0.38,-0.7,-1.23,-1.96,-2.55,-3.09,-0.06,0.32,0.62,0.79,0,0,0,0,0,0,0,0,26.02,85.09659614,0,0,1.563937443,63.11,0.827966881,12.51149954,0,0,0,0,100,26.02,63.11
1,RT032188,TidalCreek,6/24/2003,0.3,11,2.39,4.02,33.42,29.78,7.46,3.39,90.23,,,14,1.176091259,197.13,28.09,4.99,1.34,0,0.02,0.1,0.000701788,0.001717941,0.02,0.03,,,,,20,347,3943.181818,0.69,2.5,3.69,0.34,1,0.29,179,51.59,0,0,0,0,0,1.14,1.4,5,78.5,78.5,77,78,79,79,79,1.5,1.5,9.6,22,25.1,36,27.1,27.41,26.62,25.79,25.41,23.21,-1.55,-4.25,0.52,26.09,-0.33,-10.37,-0.16,-0.55,0.57,9.74,0.27,-1.29,2.81,2.81,1.68,2.81,0.76,1.25,1.72,1.13,1.61,1.49,0,0.2,-0.1,-0.07,-0.16,0,0,0,0,0,0,0,0,56.2,88.37675351,0,0,0,38.81,0,11.42284569,0,0,0,0,99.7995992,56.2,38.81
1,RT032039,TidalCreek,6/25/2003,3.4,113,4.72,5.33,27.13,29.85,7.61,1.12,44.49,,,4,0.698970004,132.7,472.83,2.22,0,0,0,0.06,0.01,0.01,0.01,0.03,9,79,0.057246377,0.55,49,364,4136.363636,0.91,4.5,1.82,0.69,44,12.09,20,5.49,0,0,0,0,0,0,1.14,6,80.5,79.5,79,78,78.5,79.5,79,1.8,3.4,12.5,28.8,30.5,43.2,26.65,26.89,26.03,25.13,24.9,22.71,-1.55,-4.25,0.52,26.09,-0.33,-10.37,-0.16,-0.55,0.57,9.74,0.27,-1.29,2.81,2.81,1.68,2.81,0.76,1.25,1.72,1.13,1.61,1.49,0,0.2,-0.1,-0.07,-0.16,11.8,0.639619883,0,0,1.626461988,7.730263158,12.29897661,25.27412281,26.27,41.31944444,0.255847953,1.151315789,5.33625731,19.01,1.937134503,2.448830409,46.92982456,9.356725146,37.57309942,0.895467836,52.19298246,26.27,19.01
1,RT99013,TidalCreek,7/14/1999,3,87,4.46,3.75,33.61,29.48,7.59,2.46,94.8,,,4,0.698970004,173.87,61.38,1.67,0,,0,0.09,0.002846962,0.001370334,0.0093,0.03,19,185,0.134057971,0.79,35,150,1704.545455,0.91,4,2.19,0.52,16,10.67,1,0.67,0.12,1.17,2.77,2.77,2.77,2.77,2.77,1,76.5,79,80,81.5,82,83,83,2.7,4.8,31.3,37.2,37.3,46.1,28.05,27.71,26.43,26.37,25.68,23.76,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,0,0,0,0,0,0,0,80.59,0,0,0,0,19.41,0,0,0,0,0,0,0,80.59,19.41
1,RO99324,OpenWater,7/20/1999,5,164,5.09,3.81,26.4,30.35,7.38,0.91,30.04,,,,,237.09,23.61,0.23,0,,0,0.09,0.001539118,0.000527326,0.001316667,0.03,14,84,0.030434783,0.68,46,654,7431.818182,0.7,3.5,1.09,0.58,4,0.61,1,0.15,0,0.01,0.01,0.02,0.02,0.48,0.6,1,83.5,83.5,82.5,81.5,81.5,81,80.5,10.5,10.5,38.1,43.4,44,53.8,26.83,27.36,26.63,26.28,25.92,24.22,1.42,-1.09,-0.56,-10.93,-0.24,19.21,-0.06,2.15,0.89,-8.89,0.73,3.83,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,0,0,0,0,0,0,0,52.62,100,0,0,0,47.24,0,0,0,0,0,0,100,52.62,47.24
1,RO00019,OpenWater,8/1/2000,3,525,6.26,4.6,34.23,30.37,7.43,0.67,26.73,,,0,0,66.62,939.39,0.88,0,,0,0.02,0.04,0.03,0.004922222,0.03,9,86,0.03115942,0.55,23,197,2238.636364,0.79,3,1.39,0.51,9,4.57,2,1.02,0.11,0.11,0.36,0.96,0.96,0.99,0.99,2,80,80.5,79.5,80,80,80,80,8.8,8.8,14.3,18.6,24.6,26,26.5,27.55,28.2,27.96,27.59,26.24,-0.4,-8.16,0.28,-4.26,-0.36,-12.89,-0.82,-26.69,-0.15,-4.09,-0.06,2.15,-2.55,-2.55,-1.86,-2.55,-0.63,-0.75,-0.7,-1.31,-1.19,-0.58,-0.8,0.1,0.14,-0.29,-0.51,0.58,0,0,0.499750125,0,0.074962519,0.274862569,11.66916542,18.14,52.59870065,0.574712644,19.44027986,0.949525237,41.84,3.748125937,10.16991504,12.0189905,0.074962519,11.94402799,0.574712644,87.40629685,18.14,41.84
1,RT052104,TidalCreek,8/2/2005,1.8,68,4.21,4.48,31.94,29.46,7.51,3.49,80.85,,,17,1.255272505,153.66,37.06,0,0,0,0,0.08,0.001440921,0.002479014,0,0.03,8,16,0.011594203,0.78,15,51,579.5454545,0.84,3,2.52,0.42,4,7.84,6,11.76,0,1.1,1.16,1.16,1.16,1.16,1.16,1,78.5,80.5,81,82.5,83.5,85,85,4.3,4.3,7.1,15.7,19.7,40.4,29.93,30.2,29.77,28.56,28.2,26.24,-0.04,-10.89,-2,10.52,-0.07,-5.86,-0.43,-4.8,0.45,-4.87,-0.25,-27.26,-0.15,0.91,0.05,0.46,0.32,-0.05,0.42,0.8,0.24,0.12,-0.4,0.44,0.02,0.37,-0.13,0,3.52303523,0,0,0,0,0,0,81.11,91.05691057,0,0,2.43902439,15.2,0,2.98102981,0,0,0,3.52303523,96.47696477,81.11,15.2
1,RT052201,TidalCreek,7/12/2005,1.5,141,4.94,5.37,19.66,30.64,7.34,2.51,78.79,,,17,1.255272505,156.81,85.37,1.3,0,0,0,0.08,0.003195182,0.003062377,0.007244444,0.03,6,22,0.015942029,0.55,12,35,397.7272727,0.81,3,3.05,0.36,2,5.71,0,0,0,0,0,0.1,0.1,0.2,0.2,3,85,85.5,84.5,83.5,83,83,83,4.6,10.3,15.4,31.2,37,44.4,27.95,27.7,26.75,26.17,25.17,22.82,-0.04,-10.89,-2,10.52,-0.07,-5.86,-0.43,-4.8,0.45,-4.87,-0.25,-27.26,-0.19,1,-0.56,0.59,-0.28,0.4,0.67,0.69,0.08,0.25,-0.58,0.44,-0.03,-0.51,-0.05,0.48,0,1.32231405,0,0,0,0.123966942,9.669421488,28.4,38.51239669,1.115702479,9.173553719,16.23966942,47.4,13.92561983,9.958677686,9.79338843,0,9.79338843,2.438016529,87.80991736,28.4,47.4
1,RT07053,TidalCreek,7/25/2007,4.3,62,4.12,1.42,26.42,28.71,7.06,2.8,78.31,158,2.201397124,30,1.491361694,172.95,47.18,0.28,0,0,0,0.09,0.001174094,0.005764087,0.001594445,0.03,9,39,0.02826087,0.6,26,1347,15306.81818,0.26,2.5,2.78,0.4,15,1.11,24,1.78,1.05,1.05,1.05,1.05,1.05,1.05,1.05,9,78,77.5,76.5,77,77.5,78.5,79.5,0.8,3.3,10.7,18.7,29.1,30.2,27.83,28.04,27.69,27.11,26.68,25.17,0.93,-4.87,-0.15,-15.37,-0.13,5.55,0.36,5.05,-1.01,-6.01,-0.07,-34.22,-2.68,-2.68,-1.15,-2.68,-0.34,-0.21,-0.99,-1.82,-0.91,-0.95,-1.54,0.12,-0.39,-0.58,-0.53,0,0,0,0,0,0,0,0,88.79,0,0,0,0,11.21,0,0,0,0,0,0,0,88.79,11.21
1,RO99302,OpenWater,8/25/1999,10,97,4.57,3.34,8.16,29.76,6.81,6.61,96.75,,,23,1.380211242,195.7,94.27,1.62,0,,0,0.1,0.003762328,0.01,0.009033334,0.03,,,,,10,38,431.8181818,0.82,3,2.37,0.37,3,7.89,15,39.47,0,0.13,0.65,0.85,0.85,0.85,0.93,1,83,82.5,81.5,81.5,82,82,82.5,2.1,2.9,4.3,13.7,33.8,43.1,28.53,29.02,29.72,29.16,28.65,27.39,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.92,-1.92,-1.41,-1.92,-0.35,-0.65,-0.23,-0.79,-0.41,-0.52,1.23,0.3,-0.67,0.39,-1.11,0,0,2.745849298,0,0,0,0,0,71.81,38.88888889,45.65772669,0,0,12.53,0,12.77139208,0,0,0,48.40357599,51.66028097,71.81,12.53
1,RT99001,TidalCreek,7/13/1999,4,61,4.11,3.91,33.76,27.5,7.55,3.71,89.49,,,13,1.146128036,208.69,40.2,2.25,0,,0,0.1,0.002668689,0.001595374,0.01,0.03,9,36,0.026086957,0.6,9,47,534.0909091,0.79,2.5,2.52,0.37,3,6.38,8,17.02,1.24,2.16,3.37,3.37,3.37,3.37,3.37,1,76.5,78.5,79.5,81,81.5,81.5,81.5,11,18.5,21.5,21.7,21.7,32.4,26.53,26.11,24.96,24.35,23.58,21.88,2.24,3.89,-0.5,-1.62,-0.04,-25.74,0.14,-11.68,1.23,11.71,1.11,42.39,-1.62,-1.62,-0.66,-1.23,-0.32,0.1,-0.24,-0.8,-0.5,-0.7,1.19,0.19,-0.002,-0.9,-1.09,0,0,0,0,0,0,0,0,92.78,0,0,0,0,7.22,0,0,0,0,0,0,0,92.78,7.22
