HUC_SIZE,StationCode,RT_RO_Other,DATE,MONTH,YEAR,LAT,LON,SC_COUNTY,StationDepth_m,CHANNEL_WIDTH_log,Logger_DO_mean,Logger_Salin_mean,Logger_Temp_mean,Logger_pH_mean,Chl_a_DHEC,TOC_sediment,SiltClay,Entero_DHEC,Entero_LOG,FecalColiform_DHEC,Fecal_LOG,Met_Total,PAH_Total,PCB_Total,DDT_Total,PBDE_Total,ERMQ_DDT_tot,ERMQ_met,ERMQ_PAH_tot,ERMQ_PCB_tot,ERMQ_ALL,trawl_SP_RICH,trawl_ABUNDANCE,trawl_ABUNDANCE_area,benth_SP_RICH,benth_ABUNDANCE,benth_ABUNDANCE_AREA,BIBI,AMBI,MAMBI,benth_SENCP_ABUND,benth_SENSC_ABUND,benth_SENSC_relABUND,benth_TCSENS_ABUND,benth_TCSENS_relABUND,PRCP_1,PRCP_2,PRCP_3,PRCP_4,PRCP_5,PRCP_6,PRCP_7,DAYS_SINCE_RAIN,TAVG_1,TAVG_2,TAVG_3,TAVG_4,TAVG_5,TAVG_6,TAVG_7,DAYMET_10dPRCP_cm,DAYMET_14dPRCP_cm,DAYMET_30dPRCP_cm,DAYMET_45dPRCP_cm,DAYMET_60dPRCP_cm,DAYMET_90dPRCP_cm,DAYMET_10dTAVG_degC,DAYMET_14dTAVG_degC,DAYMET_30dTAVG_degC,DAYMET_45dTAVG_degC,DAYMET_60dTAVG_degC,DAYMET_90dTAVG_degC,DJF_TAVG_diff,DJF_PRCP_diff,MAM_TAVG_diff,MAM_PRCP_diff,JJA_TAVG_diff,JJA_PRCP_diff,ANN_TAVG_diff,ANN_PRCP_diff,preSON_TAVG_diff,preSON_PRCP_diff,preANN_TAVG_diff,preANN_PRCP_diff,PDSI,PHDI,ZNDX,PMDI,SP01,SP02,SP03,SP06,SP09,SP12,SP24,AMO,AO,NAO,ONI,HUC_AREA_HA,IMPERV_PRCT,OPEN_WATER_prct,DEVELOPED_OPEN_SPACE_prct,DEVELOPED_LOW_INTENSITY_prct,DEVELOPED_MEDIUM_INTENSITY_prct,DEVELOPED_HIGH_INTENSITY_prct,BARREN_LAND_prct,DECIDUOUS_FOREST_prct,EVERGREEN_FOREST_prct,MIXED_FOREST_prct,SHRUB_SCRUB_prct,HERBACEUOUS_prct,HAY_PASTURE_prct,CULTIVATED_CROPS_prct,WOODY_WETLANDS_prct,EMERGENT_HERBACEUOUS_WETLANDS_prct,DEVALLCAT_prct,DEVHIGHCAT_prct,DEVLOWCAT_prct,AGRCAT_prct,FORCAT_prct,MARCAT_prct,WATCAT_prct,COMMERCIAL_POND_prct,GOLF_POND_prct,MIXED_POND_prct,RESIDENTIAL_POND_prct,ALL_PONDS_prct,COMMERCIAL_POND_density,GOLF_POND_density,MIXED_POND_density,RESIDENTIAL_POND_density,ALL_PONDS_density,GROUP_A_prct,GROUP_B_prct,GROUP_C_prct,GROUP_D_prct,GROUP_AD_prct,GROUP_BD_prct,GROUP_CD_prct,POORLY_DRAINE_prct,WELL_DRAIN_prct,POP_2010,personsPERha
8,RO17405,OpenWater,8/2/17,8,2017,32.29,-80.83,Beaufort,4.3,6.48,4.93,32.55,29.16,7.54,4.13,0.23,7.38,0,0,0,0,26.77,5.64,0.05,0,0,0,0.01,0.000316177,0.000292433,0.004829139,8,19,0.006884058,49,211,2397.727273,4.5,,,26,26,12.32,2,0.95,0,0,0.01,1.06,1.37,1.46,1.65,2,80.5,80,78.5,79,79.5,80.5,80.5,5.7,6.8,15.2,28.7,33.6,52.3,27.08,27.46,28.04,27.89,27.35,26.31,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,250451,2.08,14.37,7.202436118,2.700913544,0.966503376,0.211836356,0.17211704,2.237521515,29.45849331,2.330199921,4.051370316,4.342645307,1.482854495,11.71719846,33.00675228,10.1,11.08168939,1.178339733,9.903349662,13.37217,75.42698266,10.1,14.37,,,,,,,,,,,25.26,10.37,7.33,2.1,15.43,26.11,13.35,64.32,35.63,121295.91,0.48
8,RO17406,OpenWater,7/12/17,7,2017,32.45,-80.53,Beaufort,4,6.94,5.25,28.57,30.86,7.63,11.41,0.26,5.34,15,1.204119983,2,0.477121255,28.2,0.81,0,0,0,0,0.01,5.71E-05,0,0.00449637,,,,15,73,829.5454545,3.5,,,36,36,49.32,3,4.11,0,0.02,0.08,0.36,0.36,0.41,0.41,1,84,84.5,84,84,84,85,85,5,11.2,15.9,22.7,38,43.7,29.15,28.73,28.13,27.33,26.77,25.47,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,486431,0.8,5.91,4.51925294,1.152870648,0.207516717,0.057643532,0.046114826,3.27415264,29.28291446,0.691722389,3.862116671,4.438551994,2.432557067,14.24948121,35.68134655,7.35,5.937283837,0.265160249,5.672123588,16.7281531,77.2308047,7.35,5.91,,,,,,,,,,,20.32,14.06,10.49,2.14,10.94,26.88,15.14,65.59,34.38,85203.89,0.17
8,RO17407,OpenWater,8/8/17,8,2017,33.32,-79.28,Georgetown,2.7,7.53,5.28,10.38,28.23,7.33,27.04,2.98,40.16,52,1.72427587,4.5,0.740362689,87.33,29.24,0.21,0,0,0,0.05,0.01,0.001184806,0.01,5,115,0.041666667,6,59,670.4545455,2.5,1.5,0.36,12,12,20.34,0,0,0.01,0.01,0.19,0.33,0.71,1.14,1.14,2,85.5,85.5,84,83,81.5,81,80.5,5.4,5.6,13.6,20.3,29.5,49.8,25.75,26.27,26.85,27,26.7,25.77,1.44,-13.11,-0.07,-4.13,-1.26,7.77,-0.19,-12.4,-0.39,-2.59,-0.53,-43.11,0.73,0.73,0.46,0.73,0.35,0.23,0.08,0.37,0.01,1.2,1.9,0.3,0.15,-1.1,-0.14,148280,1.03,16.11,5.517684887,1.170418006,0.398713826,0.154340836,0.398713826,2.289389068,37.60771704,0.038585209,1.954983923,2.07073955,0.810289389,6.482315113,41.01607717,6.14,7.241157556,0.553054662,6.688102894,7.691318328,84.97749196,6.14,16.11,,,,,,,,,,,15.56,1.22,0.94,0.36,9.73,25.92,46.24,83.19,16.78,28522.02,0.19
8,RO17408,OpenWater,7/19/17,7,2017,32.79,-79.78,Charleston,1.2,4.49,3.2,35.09,29.15,7.81,15.92,3.55,6.82,20.5,1.33243846,2,0.477121255,37.47,3.63,0,0,0,0,0.01,0.000257844,0,0.00620614,20,85,0.030797101,62,1571,17852.27273,5,,,181,181,11.52,157,9.99,0,0.37,2.53,2.53,2.53,2.53,2.53,1,79,79.5,79,81,81.5,82,82,11.1,12.6,21.5,38.3,52.6,67.7,27.5,27.91,27.69,26.96,26.56,25.33,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,107940,3.01,55.36,7.03030303,4.646464646,1.333333333,0.202020202,2.181818182,0.363636364,34.06060606,0.04040404,0.808080808,0.686868687,1.818181818,0.202020202,46.34343434,19.89,13.21212121,1.535353535,11.67676768,4.202020202,82.3030303,19.89,55.36,,,,,,,,,,,27.66,5.28,0.87,0,59.05,0,7.11,67.03,32.94,23653.19,0.21
8,RO17409,OpenWater,8/2/17,8,2017,32.15,-80.83,Beaufort,3.7,6.71,5.84,33.51,28.5,7.74,6.42,2.81,17.33,0,0,4.5,0.740362689,54.4,17.1,0.13,0,0,0,0.02,0.000851247,0.000723333,0.01,15,24,0.008695652,26,527,5988.636364,4.5,,,200,200,37.95,115,21.82,0,0,0,0.17,0.19,0.61,0.86,3,79.5,79,78,77.5,79,79.5,79.5,6.2,6.2,15.6,26,28.8,41.8,27.15,27.52,28.13,27.94,27.41,26.38,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,108174,2.81,22.3,9.206777628,3.6737142,1.484480432,0.179937022,0.479832059,0.839706103,41.07062528,2.024291498,2.60908682,2.20422852,0.374868796,1.979307242,33.73819163,11.01,14.54490928,1.664417454,12.88049183,2.834008097,82.48612985,11.01,22.3,0.05,0.02,0.57,0.43,1.09,0.16,0.02,0.71,0.5,1.42,17.85,2.75,6.58,1.55,15.43,21.84,33.97,79.37,20.6,64086.81,0.59
8,RO17410,OpenWater,7/11/17,7,2017,32.47,-80.45,Beaufort,4.6,8.92,5.56,29.72,30.19,7.84,19.47,0.05,4.89,0,0,0,0,14.06,0.67,0,0,0,0,0.0073,0.000144776,0,0.002476998,,,,13,143,1625,3.5,0.25,0.47,134,134,93.71,0,0,0,0,0,0.31,0.32,0.32,0.32,3,83,83.5,82.5,82.5,84,84,84.5,6.7,13.1,18.6,27.2,41.8,47.1,29.2,28.59,28.08,27.38,26.69,25.45,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,486431,0.8,5.91,4.51925294,1.152870648,0.207516717,0.057643532,0.046114826,3.27415264,29.28291446,0.691722389,3.862116671,4.438551994,2.432557067,14.24948121,35.68134655,7.35,5.937283837,0.265160249,5.672123588,16.7281531,77.2308047,7.35,5.91,,,,,,,,,,,20.32,14.06,10.49,2.14,10.94,26.88,15.14,65.59,34.38,85203.89,0.17
8,RT17140,TidalCreek,7/25/17,7,2017,32.59,-80.17,Charleston,1.8,3.21,3.75,31.59,30.63,7.5,8.39,4.46,77.98,10,1.041392685,21,1.342422681,121.17,40.71,0.19,0.25,0,0.005464013,0.06,0.006303887,0.001059356,0.02,,,,19,67,761.3636364,2.5,2.92,0.38,0,0,0,23,34.33,0.09,0.09,0.09,0.09,0.09,0.14,0.14,5,83,82.5,83,83.5,83,83,82,10.3,10.3,20,22.6,36.2,51.8,27.63,28.05,28.2,27.97,27.51,26.25,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,243099,0.59,12.91,4.584084471,0.811228432,0.128766418,0.025753284,0.244656194,2.807107906,33.49214525,0.708215297,2.304918877,2.137522534,3.772856039,10.94514551,37.96033994,9.43,5.549832604,0.154519701,5.395312902,14.96265774,79.41024981,9.43,12.91,,,,,,,,,,,10.6,8.51,15.17,0.78,18.39,30.68,15.84,80.86,19.11,36876.5,0.15
8,RT17142,TidalCreek,8/7/17,8,2017,32.35,-80.51,Beaufort,3,4.68,5.22,34.78,29.03,7.7,12.79,4.9,15.09,10,1.041392685,0,0,45.88,10.41,0.02,0.04,0,0.000899588,0.02,0.000651123,0.000122872,0.008242262,8,17,0.012318841,46,895,10170.45455,4.5,,,379,379,42.35,218,24.36,0,0.04,0.87,0.92,1.76,1.76,1.76,1,83.5,84,83,82.5,81.5,81.5,81,3.5,3.9,7.4,20,21.5,51.1,27.08,27.39,27.85,28.11,27.9,27.15,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,41224,1.91,68.26,13.5359116,2.762430939,0.552486188,0.03618512,3.959484346,0.552486188,34.53038674,5.61694291,2.854511971,4.972375691,11.51012891,1.841620626,16.66666667,20.88,16.88701385,0.588671308,16.29834254,17.31123389,65.19337017,20.88,68.26,,,,,,,,,,,53.14,13.83,0,8.13,22.05,2.82,0,33,66.97,2923.89,0.07
8,RT17143,TidalCreek,7/11/17,7,2017,32.56,-80.76,Beaufort,3.4,5.63,4.48,24.56,31.36,7.07,15.05,4.55,70.36,52,1.72427587,17,1.255272505,114.42,60.22,3.67,0.29,0,0.006352473,0.06,0.002678401,0.02,0.02,10,43,0.03115942,16,121,1375,2.5,2.58,0.39,0,0,0,34,28.1,1.66,1.76,1.81,1.81,1.81,1.81,1.81,1,84.5,84,84,84.5,85,85,85.5,7.7,15.1,20.2,29,42.5,48.5,28.8,28.09,27.54,26.79,26.07,24.82,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,250451,2.08,14.37,7.202436118,2.700913544,0.966503376,0.211836356,0.17211704,2.237521515,29.45849331,2.330199921,4.051370316,4.342645307,1.482854495,11.71719846,33.00675228,10.1,11.08168939,1.178339733,9.903349662,13.37217,75.42698266,10.1,14.37,,,,,,,,,,,25.26,10.37,7.33,2.1,15.43,26.11,13.35,64.32,35.63,121295.91,0.48
8,RT17144,TidalCreek,7/12/17,7,2017,32.55,-80.38,Charleston,4,4.17,6.61,27.66,30.75,7.47,33.84,1.96,29.72,53.66,1.737669627,7.8,0.944482672,66.13,36.06,0.15,0.13,0,0.002910456,0.03,0.002709704,0.000838578,0.01,6,22,0.015942029,11,270,3068.181818,2.5,3.23,0.29,0,0,0,22,8.15,0,0,0,0,0.31,0.32,0.32,4,83.5,83.5,83,83,82.5,84,84,4.6,10.3,16,26.3,40.3,48.8,29.1,28.68,28.07,27.29,26.71,25.41,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,243099,0.59,12.91,4.584084471,0.811228432,0.128766418,0.025753284,0.244656194,2.807107906,33.49214525,0.708215297,2.304918877,2.137522534,3.772856039,10.94514551,37.96033994,9.43,5.549832604,0.154519701,5.395312902,14.96265774,79.41024981,9.43,12.91,,,,,,,,,,,10.6,8.51,15.17,0.78,18.39,30.68,15.84,80.86,19.11,36876.5,0.15
8,RT17146,TidalCreek,8/1/17,8,2017,32.42,-80.82,Beaufort,2.4,4.43,4.9,31.94,28.68,7.58,8.02,0.63,17.58,10,1.041392685,13,1.146128036,47.92,16.73,0.19,0,0,0,0.02,0.00090464,0.001084689,0.008527616,2,2,0.001449275,31,422,4795.454545,4,,,78,78,18.48,11,2.61,0,0,0.24,0.24,0.24,0.99,1.17,2,79,78.5,78,79.5,80.5,80.5,80.5,7.3,8.6,17.7,33.9,40.7,58.5,27.15,27.41,27.99,27.79,27.23,26.13,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,250451,2.08,14.37,7.202436118,2.700913544,0.966503376,0.211836356,0.17211704,2.237521515,29.45849331,2.330199921,4.051370316,4.342645307,1.482854495,11.71719846,33.00675228,10.1,11.08168939,1.178339733,9.903349662,13.37217,75.42698266,10.1,14.37,,,,,,,,,,,25.26,10.37,7.33,2.1,15.43,26.11,13.35,64.32,35.63,121295.91,0.48
8,RT17148,TidalCreek,7/18/17,7,2017,32.93,-79.9,Berkeley,2.1,4.47,3.86,7.02,29.06,6.85,14.45,7.63,59.02,27.33,1.452246575,110,2.045322979,152.74,164.54,1.27,0.39,0.09,0.008675553,0.07,0.007784782,0.007059678,0.02,2,24,0.017391304,6,18,204.5454545,2.5,3.41,0.27,1,0,0,14,77.78,0.54,1.21,1.24,1.24,1.24,1.24,1.24,1,80,78,78.5,80,81,81.5,81.5,9,9.3,21.5,35.4,45.1,58.7,27.6,28.2,27.55,26.73,26.33,25.1,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,327119,6.2,14.38,9.842814371,7.335329341,3.156187625,1.23502994,0.424151697,1.27245509,32.70958084,0.261976048,1.734031936,1.746506986,2.183133733,1.908682635,36.09031936,5.46,21.56936128,4.391217565,17.17814371,4.515968064,73.81487026,5.46,14.38,0.05,0.009571974,0.04,0.24,0.35,0.16,0.02,0.09,0.62,0.89,5.88,6.35,14.41,0.88,10.52,17.64,44.28,87.73,12.23,532852.59,1.62
8,RT17149,TidalCreek,7/19/17,7,2017,32.89,-79.67,Charleston,1.2,3.91,4.99,37.02,28.53,7.84,8.94,0.89,13.25,15,1.204119983,2,0.477121255,48.76,6.56,0.07,0,0,0,0.03,0.00053642,0.000392,0.01,22,61,0.044202899,31,269,3056.818182,4,,,86,86,31.97,27,10.04,0.01,0.51,2.27,2.51,2.51,2.51,2.51,1,79,79.5,79,81,81.5,82,82,8.7,9.4,21.4,41.9,55.4,69.6,27.38,27.86,27.54,26.72,26.33,25.11,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,107940,3.01,55.36,7.03030303,4.646464646,1.333333333,0.202020202,2.181818182,0.363636364,34.06060606,0.04040404,0.808080808,0.686868687,1.818181818,0.202020202,46.34343434,19.89,13.21212121,1.535353535,11.67676768,4.202020202,82.3030303,19.89,55.36,,,,,,,,,,,27.66,5.28,0.87,0,59.05,0,7.11,67.03,32.94,23653.19,0.21
8,RT17150,TidalCreek,8/2/17,8,2017,32.15,-80.91,Beaufort,2.4,3.68,4.17,26.43,29.04,7.28,12.36,2.39,44.26,31,1.505149978,23,1.380211242,82.28,18.22,0.13,0,0,0,0.04,0.003722116,0.000753872,0.01,12,54,0.039130435,17,246,2795.454545,3,3.88,0.28,6,6,2.44,173,70.33,0,0,0,0.17,0.19,0.61,0.86,3,79.5,79,78,77.5,79,79.5,79.5,6.8,7,15,26,29.1,44.7,27.05,27.41,28.04,27.87,27.33,26.28,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,108174,2.81,22.3,9.206777628,3.6737142,1.484480432,0.179937022,0.479832059,0.839706103,41.07062528,2.024291498,2.60908682,2.20422852,0.374868796,1.979307242,33.73819163,11.01,14.54490928,1.664417454,12.88049183,2.834008097,82.48612985,11.01,22.3,0.05,0.02,0.57,0.43,1.09,0.16,0.02,0.71,0.5,1.42,17.85,2.75,6.58,1.55,15.43,21.84,33.97,79.37,20.6,64086.81,0.59
8,RT17151,TidalCreek,8/7/17,8,2017,32.52,-80.47,Colleton,2.7,2.83,3.87,20.08,29.3,7.31,43.85,1.99,19.39,20,1.322219295,7.8,0.944482672,57.2,18.86,0.15,0.17,0,0.003750477,0.03,0.001239757,0.000845272,0.01,,,,13,134,1522.727273,2.5,3.55,0.32,0,0,0,53,39.55,0.24,0.24,0.42,1.5,7.11,7.11,7.11,2,82,82.5,82,81.5,80.5,80.5,80,12,15.1,27.1,41.4,44.1,68.8,26.7,27.09,27.61,27.84,27.6,26.83,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,486431,0.8,5.91,4.51925294,1.152870648,0.207516717,0.057643532,0.046114826,3.27415264,29.28291446,0.691722389,3.862116671,4.438551994,2.432557067,14.24948121,35.68134655,7.35,5.937283837,0.265160249,5.672123588,16.7281531,77.2308047,7.35,5.91,,,,,,,,,,,20.32,14.06,10.49,2.14,10.94,26.88,15.14,65.59,34.38,85203.89,0.17
8,RT17152,TidalCreek,7/18/17,7,2017,32.72,-79.91,Charleston,4.3,4.48,4.31,33.36,28.84,7.69,8.27,5.23,70.31,0,0,4.5,0.740362689,128.12,261.37,1.08,0.17,0,0.003858026,0.06,0.01,0.006019722,0.03,16,70,0.050724638,19,322,3659.090909,3.5,,,45,45,13.98,99,30.75,0.44,1.52,1.62,1.62,1.62,1.62,1.62,1,79.5,79.5,81,82,82.5,82.5,82.5,8,9.1,19.9,34.4,49.4,63,27.6,28.25,27.8,27.08,26.67,25.44,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,327119,6.2,14.38,9.842814371,7.335329341,3.156187625,1.23502994,0.424151697,1.27245509,32.70958084,0.261976048,1.734031936,1.746506986,2.183133733,1.908682635,36.09031936,5.46,21.56936128,4.391217565,17.17814371,4.515968064,73.81487026,5.46,14.38,0.05,0.009571974,0.04,0.24,0.35,0.16,0.02,0.09,0.62,0.89,5.88,6.35,14.41,0.88,10.52,17.64,44.28,87.73,12.23,532852.59,1.62
8,RT17153,TidalCreek,8/15/17,8,2017,32.95,-79.62,Charleston,2.1,4.44,4.91,32.99,30.77,7.68,12.63,9.72,41.47,0,0,0,0,81.11,15.02,0.09,0,0,0,0.05,0.001035979,0.000505811,0.01,11,21,0.015217391,37,1409,16011.36364,5,,,373,373,26.47,340,24.13,0.21,0.21,0.33,0.52,0.93,2,3.57,2,84,84,84,83.5,83.5,82.5,81.5,16.5,23,37.2,43.1,51.3,77.7,27.75,27.32,27.11,27.54,27.37,26.47,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,107940,3.01,55.36,7.03030303,4.646464646,1.333333333,0.202020202,2.181818182,0.363636364,34.06060606,0.04040404,0.808080808,0.686868687,1.818181818,0.202020202,46.34343434,19.89,13.21212121,1.535353535,11.67676768,4.202020202,82.3030303,19.89,55.36,,,,,,,,,,,27.66,5.28,0.87,0,59.05,0,7.11,67.03,32.94,23653.19,0.21
8,RT17155,TidalCreek,7/11/17,7,2017,32.58,-80.62,Beaufort,3.7,4.24,3.58,15.74,30.73,7.04,4.9,8.42,70.69,36,1.568201724,4,0.698970004,99.7,87.09,0.1,0,0,0,0.05,0.006200855,0.000610822,0.02,5,6,0.004347826,23,1300,14772.72727,4,1.7,0.43,13,13,1,34,2.62,0,0.1,0.1,0.1,0.1,0.1,0.1,1,84.5,84,84,84.5,85,85,85.5,4.7,10.3,15,24.4,37.8,44.7,28.88,28.18,27.63,26.91,26.2,24.96,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,486431,0.8,5.91,4.51925294,1.152870648,0.207516717,0.057643532,0.046114826,3.27415264,29.28291446,0.691722389,3.862116671,4.438551994,2.432557067,14.24948121,35.68134655,7.35,5.937283837,0.265160249,5.672123588,16.7281531,77.2308047,7.35,5.91,,,,,,,,,,,20.32,14.06,10.49,2.14,10.94,26.88,15.14,65.59,34.38,85203.89,0.17
8,RT17156,TidalCreek,7/25/17,7,2017,32.71,-80.14,Charleston,4.3,4.56,3.84,27.67,30.77,7.3,14.88,0.38,8.36,25.5,1.423245874,84,1.929418926,41,7.78,0,0,0,0,0.02,0.000437161,0,0.008095087,6,11,0.007971014,38,357,4056.818182,4,,,19,19,5.32,32,8.96,1.11,1.11,1.11,1.11,1.9,2.45,2.68,4,83,82.5,83,83.5,83,83,82,9.4,9.4,22.6,26.5,38.7,54.9,27.43,27.91,27.93,27.69,27.19,25.92,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,243099,0.59,12.91,4.584084471,0.811228432,0.128766418,0.025753284,0.244656194,2.807107906,33.49214525,0.708215297,2.304918877,2.137522534,3.772856039,10.94514551,37.96033994,9.43,5.549832604,0.154519701,5.395312902,14.96265774,79.41024981,9.43,12.91,,,,,,,,,,,10.6,8.51,15.17,0.78,18.39,30.68,15.84,80.86,19.11,36876.5,0.15
8,RT17160,TidalCreek,7/25/17,7,2017,32.56,-80.24,Charleston,1.8,3.93,3.96,33.01,30.4,7.5,18.75,0.93,3.14,10,1.041392685,2,0.477121255,14.5,3.2,0,0,0,0,0.0086,0.000218306,0,0.002932579,2,23,0.016666667,25,1580,17954.54545,4,,,550,550,34.81,772,48.86,0.09,0.09,0.09,0.09,0.09,0.14,0.14,5,83,82.5,83,83.5,83,83,82,10.6,10.6,19.7,21.7,34.2,48.6,27.68,28.11,28.24,28.03,27.56,26.31,3.66,-2.07,1.45,3.4,-0.04,10.05,1.29,4.74,1.48,26.89,1.4,21.93,0.82,0.82,0.58,0.82,0.45,0.24,0.61,-0.22,0.14,1.18,2.05,0.3,0.63,1.26,0.16,243099,0.59,12.91,4.584084471,0.811228432,0.128766418,0.025753284,0.244656194,2.807107906,33.49214525,0.708215297,2.304918877,2.137522534,3.772856039,10.94514551,37.96033994,9.43,5.549832604,0.154519701,5.395312902,14.96265774,79.41024981,9.43,12.91,,,,,,,,,,,10.6,8.51,15.17,0.78,18.39,30.68,15.84,80.86,19.11,36876.5,0.15
8,RT17162,TidalCreek,8/2/17,8,2017,32.2,-80.77,Beaufort,4,4.7,5.21,33.25,28.82,7.64,3.92,1.62,24.32,10,1.041392685,11,1.079181246,66.69,22.95,0.16,0,0,0,0.03,0.001048116,0.000940017,0.01,6,14,0.010144928,36,358,4068.181818,4.5,2.84,0.52,166,131,36.59,8,2.23,0,0,0,0,0.56,0.59,1.79,4,80.5,80,78.5,79,79.5,80.5,80.5,5.8,6.8,17.7,28.4,31.4,44,27.15,27.54,28.15,27.99,27.47,26.45,3.99,9.37,1.69,13.05,0.43,1.27,1.68,13.41,1.37,15.63,1.33,19.06,0.96,0.96,0.68,0.96,0.52,0.6,0.42,0.48,0.56,1.51,1.91,0.3,0.15,-1.1,-0.14,108174,2.81,22.3,9.206777628,3.6737142,1.484480432,0.179937022,0.479832059,0.839706103,41.07062528,2.024291498,2.60908682,2.20422852,0.374868796,1.979307242,33.73819163,11.01,14.54490928,1.664417454,12.88049183,2.834008097,82.48612985,11.01,22.3,0.05,0.02,0.57,0.43,1.09,0.16,0.02,0.71,0.5,1.42,17.85,2.75,6.58,1.55,15.43,21.84,33.97,79.37,20.6,64086.81,0.59
